match,inn,bat_team,bowl_team,over,runs,wickets,target,total,last_4
260,2,MI,KKR,2,6,0,159,162,6
260,2,MI,KKR,3,13,0,159,162,13
260,2,MI,KKR,4,28,0,159,162,28
260,2,MI,KKR,5,30,1,159,162,25
260,2,MI,KKR,6,42,1,159,162,36
260,2,MI,KKR,7,51,1,159,162,38
260,2,MI,KKR,8,65,2,159,162,37
260,2,MI,KKR,9,75,2,159,162,45
260,2,MI,KKR,10,79,2,159,162,37
260,2,MI,KKR,11,82,3,159,162,31
260,2,MI,KKR,12,90,3,159,162,25
260,2,MI,KKR,13,104,3,159,162,29
260,2,MI,KKR,14,112,3,159,162,33
260,2,MI,KKR,15,116,3,159,162,34
260,2,MI,KKR,16,124,3,159,162,34
260,2,MI,KKR,17,132,4,159,162,28
260,2,MI,KKR,18,142,4,159,162,30
260,2,MI,KKR,19,150,4,159,162,34
260,2,MI,KKR,20,162,5,159,162,38
261,2,CSK,SRH,1,4,0,159,160,4
261,2,CSK,SRH,2,17,0,159,160,17
261,2,CSK,SRH,3,27,0,159,160,27
261,2,CSK,SRH,4,42,0,159,160,42
261,2,CSK,SRH,5,46,0,159,160,42
261,2,CSK,SRH,6,58,0,159,160,41
261,2,CSK,SRH,7,60,0,159,160,33
261,2,CSK,SRH,8,68,1,159,160,26
261,2,CSK,SRH,9,75,1,159,160,29
261,2,CSK,SRH,10,76,2,159,160,18
261,2,CSK,SRH,11,84,2,159,160,24
261,2,CSK,SRH,12,86,2,159,160,18
261,2,CSK,SRH,13,98,2,159,160,23
261,2,CSK,SRH,14,103,3,159,160,27
261,2,CSK,SRH,15,114,3,159,160,30
261,2,CSK,SRH,16,114,3,159,160,28
261,2,CSK,SRH,17,128,3,159,160,30
261,2,CSK,SRH,18,132,4,159,160,29
261,2,CSK,SRH,19,145,5,159,160,31
261,2,CSK,SRH,20,160,5,159,160,46
262,2,KKR,KXIP,1,9,0,149,150,9
262,2,KKR,KXIP,2,14,2,149,150,14
262,2,KKR,KXIP,3,16,2,149,150,16
262,2,KKR,KXIP,4,28,2,149,150,28
262,2,KKR,KXIP,5,36,2,149,150,27
262,2,KKR,KXIP,6,45,2,149,150,31
262,2,KKR,KXIP,7,52,2,149,150,36
262,2,KKR,KXIP,8,55,2,149,150,27
262,2,KKR,KXIP,9,66,2,149,150,30
262,2,KKR,KXIP,10,75,2,149,150,30
262,2,KKR,KXIP,11,76,3,149,150,24
262,2,KKR,KXIP,12,87,3,149,150,32
262,2,KKR,KXIP,13,101,3,149,150,35
262,2,KKR,KXIP,14,106,3,149,150,31
262,2,KKR,KXIP,15,118,3,149,150,42
262,2,KKR,KXIP,16,127,3,149,150,40
262,2,KKR,KXIP,17,135,3,149,150,34
262,2,KKR,KXIP,18,148,4,149,150,42
262,2,KKR,KXIP,19,150,4,149,150,32
263,2,RR,SRH,1,1,0,144,146,1
263,2,RR,SRH,2,7,0,144,146,7
263,2,RR,SRH,3,7,1,144,146,7
263,2,RR,SRH,4,13,1,144,146,13
263,2,RR,SRH,5,21,1,144,146,20
263,2,RR,SRH,6,30,1,144,146,23
263,2,RR,SRH,7,40,1,144,146,33
263,2,RR,SRH,8,42,1,144,146,29
263,2,RR,SRH,9,45,1,144,146,24
263,2,RR,SRH,10,53,1,144,146,23
263,2,RR,SRH,11,70,1,144,146,30
263,2,RR,SRH,12,78,1,144,146,36
263,2,RR,SRH,13,82,2,144,146,37
263,2,RR,SRH,14,89,2,144,146,36
263,2,RR,SRH,15,109,2,144,146,39
263,2,RR,SRH,16,124,2,144,146,46
263,2,RR,SRH,17,130,2,144,146,48
263,2,RR,SRH,18,146,2,144,146,57
264,2,RCB,MI,1,5,0,194,136,5
264,2,RCB,MI,2,10,0,194,136,10
264,2,RCB,MI,3,22,0,194,136,22
264,2,RCB,MI,4,25,0,194,136,25
264,2,RCB,MI,5,34,0,194,136,29
264,2,RCB,MI,6,35,1,194,136,25
264,2,RCB,MI,7,38,2,194,136,16
264,2,RCB,MI,8,44,4,194,136,19
264,2,RCB,MI,9,56,4,194,136,22
264,2,RCB,MI,10,66,4,194,136,31
264,2,RCB,MI,11,69,5,194,136,31
264,2,RCB,MI,12,78,5,194,136,34
264,2,RCB,MI,13,81,5,194,136,25
264,2,RCB,MI,14,89,7,194,136,23
264,2,RCB,MI,15,94,7,194,136,25
264,2,RCB,MI,16,102,7,194,136,24
264,2,RCB,MI,17,108,7,194,136,27
264,2,RCB,MI,18,110,7,194,136,21
264,2,RCB,MI,19,124,7,194,136,30
264,2,RCB,MI,20,136,7,194,136,34
265,2,KKR,CSK,1,18,0,200,186,18
265,2,KKR,CSK,2,24,0,200,186,24
265,2,KKR,CSK,3,32,1,200,186,32
265,2,KKR,CSK,4,33,1,200,186,33
265,2,KKR,CSK,5,51,1,200,186,33
265,2,KKR,CSK,6,63,2,200,186,39
265,2,KKR,CSK,7,67,2,200,186,35
265,2,KKR,CSK,8,72,2,200,186,39
265,2,KKR,CSK,9,76,2,200,186,25
265,2,KKR,CSK,10,85,2,200,186,22
265,2,KKR,CSK,11,94,2,200,186,27
265,2,KKR,CSK,12,99,2,200,186,27
265,2,KKR,CSK,13,107,3,200,186,31
265,2,KKR,CSK,14,119,3,200,186,34
265,2,KKR,CSK,15,126,3,200,186,32
265,2,KKR,CSK,16,138,3,200,186,39
265,2,KKR,CSK,17,151,3,200,186,44
265,2,KKR,CSK,18,172,3,200,186,53
265,2,KKR,CSK,19,182,4,200,186,56
265,2,KKR,CSK,20,186,4,200,186,48
266,2,RR,RCB,1,8,0,171,173,8
266,2,RR,RCB,2,21,0,171,173,21
266,2,RR,RCB,3,21,1,171,173,21
266,2,RR,RCB,4,32,1,171,173,32
266,2,RR,RCB,5,36,1,171,173,28
266,2,RR,RCB,6,45,1,171,173,24
266,2,RR,RCB,7,48,2,171,173,27
266,2,RR,RCB,8,63,2,171,173,31
266,2,RR,RCB,9,73,2,171,173,37
266,2,RR,RCB,10,80,2,171,173,35
266,2,RR,RCB,11,85,2,171,173,37
266,2,RR,RCB,12,95,2,171,173,32
266,2,RR,RCB,13,105,2,171,173,32
266,2,RR,RCB,14,115,2,171,173,35
266,2,RR,RCB,15,120,3,171,173,35
266,2,RR,RCB,16,130,3,171,173,35
266,2,RR,RCB,17,142,3,171,173,37
266,2,RR,RCB,18,159,3,171,173,44
266,2,RR,RCB,19,166,4,171,173,46
266,2,RR,RCB,20,173,6,171,173,43
267,2,KXIP,MI,1,7,0,174,170,7
267,2,KXIP,MI,2,12,1,174,170,12
267,2,KXIP,MI,3,17,2,174,170,17
267,2,KXIP,MI,4,23,2,174,170,23
267,2,KXIP,MI,5,38,2,174,170,31
267,2,KXIP,MI,6,55,2,174,170,43
267,2,KXIP,MI,7,60,3,174,170,43
267,2,KXIP,MI,8,67,3,174,170,44
267,2,KXIP,MI,9,77,4,174,170,39
267,2,KXIP,MI,10,80,5,174,170,25
267,2,KXIP,MI,11,91,5,174,170,31
267,2,KXIP,MI,12,95,5,174,170,28
267,2,KXIP,MI,13,110,5,174,170,33
267,2,KXIP,MI,14,111,7,174,170,31
267,2,KXIP,MI,15,118,7,174,170,27
267,2,KXIP,MI,16,129,7,174,170,34
267,2,KXIP,MI,17,138,8,174,170,28
267,2,KXIP,MI,18,149,9,174,170,38
267,2,KXIP,MI,19,158,9,174,170,40
267,2,KXIP,MI,20,170,10,174,170,41
268,2,SRH,MI,1,6,0,129,130,6
268,2,SRH,MI,2,16,0,129,130,16
268,2,SRH,MI,3,19,1,129,130,19
268,2,SRH,MI,4,20,1,129,130,20
268,2,SRH,MI,5,25,1,129,130,19
268,2,SRH,MI,6,36,1,129,130,20
268,2,SRH,MI,7,43,1,129,130,24
268,2,SRH,MI,8,53,2,129,130,33
268,2,SRH,MI,9,56,2,129,130,31
268,2,SRH,MI,10,61,2,129,130,25
268,2,SRH,MI,11,64,2,129,130,21
268,2,SRH,MI,12,79,2,129,130,26
268,2,SRH,MI,13,84,2,129,130,28
268,2,SRH,MI,14,94,2,129,130,33
268,2,SRH,MI,15,106,2,129,130,42
268,2,SRH,MI,16,119,2,129,130,40
268,2,SRH,MI,17,127,2,129,130,43
268,2,SRH,MI,18,130,3,129,130,36
269,2,DC,KKR,1,3,0,136,137,3
269,2,DC,KKR,2,12,0,136,137,12
269,2,DC,KKR,3,19,0,136,137,19
269,2,DC,KKR,4,27,1,136,137,27
269,2,DC,KKR,5,32,2,136,137,29
269,2,DC,KKR,6,34,2,136,137,22
269,2,DC,KKR,7,38,2,136,137,19
269,2,DC,KKR,8,49,2,136,137,22
269,2,DC,KKR,9,50,2,136,137,18
269,2,DC,KKR,10,56,2,136,137,22
269,2,DC,KKR,11,63,2,136,137,25
269,2,DC,KKR,12,78,2,136,137,29
269,2,DC,KKR,13,85,2,136,137,35
269,2,DC,KKR,14,96,2,136,137,40
269,2,DC,KKR,15,100,2,136,137,37
269,2,DC,KKR,16,114,2,136,137,36
269,2,DC,KKR,17,126,3,136,137,41
269,2,DC,KKR,18,137,3,136,137,41
270,2,KXIP,CSK,1,8,0,186,171,8
270,2,KXIP,CSK,2,13,1,186,171,13
270,2,KXIP,CSK,3,16,1,186,171,16
270,2,KXIP,CSK,4,23,1,186,171,23
270,2,KXIP,CSK,5,27,1,186,171,19
270,2,KXIP,CSK,6,36,2,186,171,23
270,2,KXIP,CSK,7,43,2,186,171,27
270,2,KXIP,CSK,8,53,2,186,171,30
270,2,KXIP,CSK,9,57,2,186,171,30
270,2,KXIP,CSK,10,65,2,186,171,29
270,2,KXIP,CSK,11,73,3,186,171,30
270,2,KXIP,CSK,12,92,3,186,171,39
270,2,KXIP,CSK,13,103,3,186,171,46
270,2,KXIP,CSK,14,112,3,186,171,47
270,2,KXIP,CSK,15,122,3,186,171,49
270,2,KXIP,CSK,16,133,3,186,171,41
270,2,KXIP,CSK,17,145,3,186,171,42
270,2,KXIP,CSK,18,157,3,186,171,45
270,2,KXIP,CSK,19,168,3,186,171,46
270,2,KXIP,CSK,20,171,6,186,171,38
271,2,KKR,RR,1,8,0,132,133,8
271,2,KKR,RR,2,15,0,132,133,15
271,2,KKR,RR,3,25,0,132,133,25
271,2,KKR,RR,4,35,0,132,133,35
271,2,KKR,RR,5,40,0,132,133,32
271,2,KKR,RR,6,48,1,132,133,33
271,2,KKR,RR,7,55,1,132,133,30
271,2,KKR,RR,8,65,2,132,133,30
271,2,KKR,RR,9,75,2,132,133,35
271,2,KKR,RR,10,82,2,132,133,34
271,2,KKR,RR,11,90,2,132,133,35
271,2,KKR,RR,12,100,2,132,133,35
271,2,KKR,RR,13,102,2,132,133,27
271,2,KKR,RR,14,111,2,132,133,29
271,2,KKR,RR,15,114,2,132,133,24
271,2,KKR,RR,16,121,2,132,133,21
271,2,KKR,RR,17,129,2,132,133,27
271,2,KKR,RR,18,133,2,132,133,22
272,2,SRH,DC,1,6,0,80,81,6
272,2,SRH,DC,2,17,0,80,81,17
272,2,SRH,DC,3,23,0,80,81,23
272,2,SRH,DC,4,30,0,80,81,30
272,2,SRH,DC,5,33,1,80,81,27
272,2,SRH,DC,6,41,2,80,81,24
272,2,SRH,DC,7,43,3,80,81,20
272,2,SRH,DC,8,46,3,80,81,16
272,2,SRH,DC,9,52,3,80,81,19
272,2,SRH,DC,10,55,3,80,81,14
272,2,SRH,DC,11,59,3,80,81,16
272,2,SRH,DC,12,64,4,80,81,18
272,2,SRH,DC,13,72,4,80,81,20
272,2,SRH,DC,14,81,4,80,81,26
273,2,KXIP,RCB,1,7,0,174,176,7
273,2,KXIP,RCB,2,19,0,174,176,19
273,2,KXIP,RCB,3,24,1,174,176,24
273,2,KXIP,RCB,4,27,1,174,176,27
273,2,KXIP,RCB,5,33,1,174,176,26
273,2,KXIP,RCB,6,46,1,174,176,27
273,2,KXIP,RCB,7,51,1,174,176,27
273,2,KXIP,RCB,8,61,1,174,176,34
273,2,KXIP,RCB,9,76,1,174,176,43
273,2,KXIP,RCB,10,79,1,174,176,33
273,2,KXIP,RCB,11,90,1,174,176,39
273,2,KXIP,RCB,12,99,1,174,176,38
273,2,KXIP,RCB,13,111,1,174,176,35
273,2,KXIP,RCB,14,123,1,174,176,44
273,2,KXIP,RCB,15,140,1,174,176,50
273,2,KXIP,RCB,16,148,2,174,176,49
273,2,KXIP,RCB,17,162,3,174,176,51
273,2,KXIP,RCB,18,172,3,174,176,49
273,2,KXIP,RCB,19,176,3,174,176,36
274,2,CSK,MI,1,6,0,139,79,6
274,2,CSK,MI,2,9,0,139,79,9
274,2,CSK,MI,3,10,3,139,79,10
274,2,CSK,MI,4,18,4,139,79,18
274,2,CSK,MI,5,21,4,139,79,15
274,2,CSK,MI,6,32,4,139,79,23
274,2,CSK,MI,7,34,5,139,79,24
274,2,CSK,MI,8,36,5,139,79,18
274,2,CSK,MI,9,40,5,139,79,19
274,2,CSK,MI,10,48,6,139,79,16
274,2,CSK,MI,11,52,6,139,79,18
274,2,CSK,MI,12,54,7,139,79,18
274,2,CSK,MI,13,55,9,139,79,15
274,2,CSK,MI,14,75,9,139,79,27
274,2,CSK,MI,15,78,9,139,79,26
274,2,CSK,MI,16,79,10,139,79,25
275,2,RCB,SRH,1,12,0,161,162,12
275,2,RCB,SRH,2,16,0,161,162,16
275,2,RCB,SRH,3,22,0,161,162,22
275,2,RCB,SRH,4,24,0,161,162,24
275,2,RCB,SRH,5,39,0,161,162,27
275,2,RCB,SRH,6,47,1,161,162,31
275,2,RCB,SRH,7,48,2,161,162,26
275,2,RCB,SRH,8,50,2,161,162,26
275,2,RCB,SRH,9,61,2,161,162,22
275,2,RCB,SRH,10,69,2,161,162,22
275,2,RCB,SRH,11,82,2,161,162,34
275,2,RCB,SRH,12,96,3,161,162,46
275,2,RCB,SRH,13,101,3,161,162,40
275,2,RCB,SRH,14,112,3,161,162,43
275,2,RCB,SRH,15,117,3,161,162,35
275,2,RCB,SRH,16,138,3,161,162,42
275,2,RCB,SRH,17,154,3,161,162,53
275,2,RCB,SRH,18,162,3,161,162,50
276,2,RR,DC,1,0,0,154,155,0
276,2,RR,DC,2,7,0,154,155,7
276,2,RR,DC,3,18,0,154,155,18
276,2,RR,DC,4,27,0,154,155,27
276,2,RR,DC,5,36,0,154,155,36
276,2,RR,DC,6,49,0,154,155,42
276,2,RR,DC,7,55,0,154,155,37
276,2,RR,DC,8,61,0,154,155,34
276,2,RR,DC,9,68,0,154,155,32
276,2,RR,DC,10,77,0,154,155,28
276,2,RR,DC,11,85,0,154,155,30
276,2,RR,DC,12,97,0,154,155,36
276,2,RR,DC,13,105,0,154,155,37
276,2,RR,DC,14,113,1,154,155,36
276,2,RR,DC,15,126,1,154,155,41
276,2,RR,DC,16,133,1,154,155,36
276,2,RR,DC,17,150,1,154,155,45
276,2,RR,DC,18,155,1,154,155,42
277,2,KKR,MI,1,2,1,170,105,2
277,2,KKR,MI,2,12,1,170,105,12
277,2,KKR,MI,3,22,1,170,105,22
277,2,KKR,MI,4,29,1,170,105,29
277,2,KKR,MI,5,30,1,170,105,28
277,2,KKR,MI,6,38,1,170,105,26
277,2,KKR,MI,7,46,2,170,105,24
277,2,KKR,MI,8,52,2,170,105,23
277,2,KKR,MI,9,55,3,170,105,25
277,2,KKR,MI,10,62,4,170,105,24
277,2,KKR,MI,11,68,4,170,105,22
277,2,KKR,MI,12,77,4,170,105,25
277,2,KKR,MI,13,79,5,170,105,24
277,2,KKR,MI,14,89,6,170,105,27
277,2,KKR,MI,15,92,7,170,105,24
277,2,KKR,MI,16,97,8,170,105,20
277,2,KKR,MI,17,100,8,170,105,21
277,2,KKR,MI,18,104,9,170,105,15
277,2,KKR,MI,19,105,10,170,105,13
278,2,SRH,CSK,1,4,0,223,146,4
278,2,SRH,CSK,2,11,1,223,146,11
278,2,SRH,CSK,3,24,1,223,146,24
278,2,SRH,CSK,4,29,1,223,146,29
278,2,SRH,CSK,5,46,1,223,146,42
278,2,SRH,CSK,6,49,2,223,146,38
278,2,SRH,CSK,7,52,2,223,146,28
278,2,SRH,CSK,8,56,3,223,146,27
278,2,SRH,CSK,9,64,5,223,146,18
278,2,SRH,CSK,10,75,5,223,146,26
278,2,SRH,CSK,11,87,5,223,146,35
278,2,SRH,CSK,12,91,5,223,146,35
278,2,SRH,CSK,13,100,6,223,146,36
278,2,SRH,CSK,14,104,6,223,146,29
278,2,SRH,CSK,15,109,6,223,146,22
278,2,SRH,CSK,16,111,7,223,146,20
278,2,SRH,CSK,17,115,7,223,146,15
278,2,SRH,CSK,18,127,7,223,146,23
278,2,SRH,CSK,19,134,7,223,146,25
278,2,SRH,CSK,20,146,8,223,146,35
279,2,RR,KXIP,1,4,0,145,147,4
279,2,RR,KXIP,2,6,1,145,147,6
279,2,RR,KXIP,3,12,1,145,147,12
279,2,RR,KXIP,4,20,1,145,147,20
279,2,RR,KXIP,5,31,1,145,147,27
279,2,RR,KXIP,6,38,1,145,147,32
279,2,RR,KXIP,7,47,1,145,147,35
279,2,RR,KXIP,8,55,1,145,147,35
279,2,RR,KXIP,9,65,1,145,147,34
279,2,RR,KXIP,10,73,2,145,147,35
279,2,RR,KXIP,11,82,2,145,147,35
279,2,RR,KXIP,12,92,2,145,147,37
279,2,RR,KXIP,13,95,2,145,147,30
279,2,RR,KXIP,14,98,2,145,147,25
279,2,RR,KXIP,15,105,2,145,147,23
279,2,RR,KXIP,16,117,2,145,147,25
279,2,RR,KXIP,17,130,2,145,147,35
279,2,RR,KXIP,18,135,2,145,147,37
279,2,RR,KXIP,19,147,2,145,147,42
280,2,DC,RCB,1,7,0,183,179,7
280,2,DC,RCB,2,16,0,183,179,16
280,2,DC,RCB,3,25,0,183,179,25
280,2,DC,RCB,4,31,1,183,179,31
280,2,DC,RCB,5,48,1,183,179,41
280,2,DC,RCB,6,49,2,183,179,33
280,2,DC,RCB,7,61,3,183,179,36
280,2,DC,RCB,8,64,3,183,179,33
280,2,DC,RCB,9,84,3,183,179,36
280,2,DC,RCB,10,88,3,183,179,39
280,2,DC,RCB,11,96,3,183,179,35
280,2,DC,RCB,12,105,3,183,179,41
280,2,DC,RCB,13,109,3,183,179,25
280,2,DC,RCB,14,118,3,183,179,30
280,2,DC,RCB,15,123,4,183,179,27
280,2,DC,RCB,16,129,4,183,179,24
280,2,DC,RCB,17,133,6,183,179,24
280,2,DC,RCB,18,150,6,183,179,32
280,2,DC,RCB,19,165,6,183,179,42
280,2,DC,RCB,20,179,7,183,179,50
281,2,KXIP,SRH,1,2,1,150,120,2
281,2,KXIP,SRH,2,7,1,150,120,7
281,2,KXIP,SRH,3,17,1,150,120,17
281,2,KXIP,SRH,4,22,1,150,120,22
281,2,KXIP,SRH,5,29,1,150,120,27
281,2,KXIP,SRH,6,41,1,150,120,34
281,2,KXIP,SRH,7,45,1,150,120,28
281,2,KXIP,SRH,8,50,3,150,120,28
281,2,KXIP,SRH,9,51,3,150,120,22
281,2,KXIP,SRH,10,54,4,150,120,13
281,2,KXIP,SRH,11,60,4,150,120,15
281,2,KXIP,SRH,12,62,4,150,120,12
281,2,KXIP,SRH,13,71,4,150,120,20
281,2,KXIP,SRH,14,89,4,150,120,35
281,2,KXIP,SRH,15,93,4,150,120,33
281,2,KXIP,SRH,16,96,4,150,120,34
281,2,KXIP,SRH,17,102,5,150,120,31
281,2,KXIP,SRH,18,107,6,150,120,18
281,2,KXIP,SRH,19,111,7,150,120,18
281,2,KXIP,SRH,20,120,9,150,120,24
282,2,KKR,RCB,1,0,1,115,116,0
282,2,KKR,RCB,2,4,1,115,116,4
282,2,KKR,RCB,3,10,1,115,116,10
282,2,KKR,RCB,4,22,1,115,116,22
282,2,KKR,RCB,5,27,1,115,116,27
282,2,KKR,RCB,6,31,2,115,116,27
282,2,KKR,RCB,7,38,2,115,116,28
282,2,KKR,RCB,8,46,2,115,116,24
282,2,KKR,RCB,9,51,2,115,116,24
282,2,KKR,RCB,10,61,2,115,116,30
282,2,KKR,RCB,11,62,3,115,116,24
282,2,KKR,RCB,12,68,3,115,116,22
282,2,KKR,RCB,13,74,3,115,116,23
282,2,KKR,RCB,14,80,3,115,116,19
282,2,KKR,RCB,15,85,3,115,116,23
282,2,KKR,RCB,16,87,3,115,116,19
282,2,KKR,RCB,17,102,4,115,116,28
282,2,KKR,RCB,18,105,5,115,116,25
282,2,KKR,RCB,19,111,5,115,116,26
282,2,KKR,RCB,20,116,5,115,116,29
283,2,RR,CSK,1,2,0,141,144,2
283,2,RR,CSK,2,3,0,141,144,3
283,2,RR,CSK,3,14,0,141,144,14
283,2,RR,CSK,4,18,2,141,144,18
283,2,RR,CSK,5,19,3,141,144,17
283,2,RR,CSK,6,24,3,141,144,21
283,2,RR,CSK,7,31,3,141,144,17
283,2,RR,CSK,8,35,3,141,144,17
283,2,RR,CSK,9,43,3,141,144,24
283,2,RR,CSK,10,49,4,141,144,25
283,2,RR,CSK,11,72,4,141,144,41
283,2,RR,CSK,12,82,4,141,144,47
283,2,RR,CSK,13,92,4,141,144,49
283,2,RR,CSK,14,114,4,141,144,65
283,2,RR,CSK,15,130,4,141,144,58
283,2,RR,CSK,16,133,4,141,144,51
283,2,RR,CSK,17,138,5,141,144,46
283,2,RR,CSK,18,144,5,141,144,30
284,2,KXIP,DC,1,7,1,120,121,7
284,2,KXIP,DC,2,21,1,120,121,21
284,2,KXIP,DC,3,40,1,120,121,40
284,2,KXIP,DC,4,45,1,120,121,45
284,2,KXIP,DC,5,51,3,120,121,44
284,2,KXIP,DC,6,56,3,120,121,35
284,2,KXIP,DC,7,59,3,120,121,19
284,2,KXIP,DC,8,62,3,120,121,17
284,2,KXIP,DC,9,66,3,120,121,15
284,2,KXIP,DC,10,77,4,120,121,21
284,2,KXIP,DC,11,85,4,120,121,26
284,2,KXIP,DC,12,93,4,120,121,31
284,2,KXIP,DC,13,97,4,120,121,31
284,2,KXIP,DC,14,101,4,120,121,24
284,2,KXIP,DC,15,101,4,120,121,16
284,2,KXIP,DC,16,111,5,120,121,18
284,2,KXIP,DC,17,121,5,120,121,24
285,2,MI,SRH,1,5,0,178,184,5
285,2,MI,SRH,2,13,0,178,184,13
285,2,MI,SRH,3,23,0,178,184,23
285,2,MI,SRH,4,30,1,178,184,30
285,2,MI,SRH,5,35,1,178,184,30
285,2,MI,SRH,6,39,1,178,184,26
285,2,MI,SRH,7,50,1,178,184,27
285,2,MI,SRH,8,59,1,178,184,29
285,2,MI,SRH,9,67,1,178,184,32
285,2,MI,SRH,10,73,1,178,184,34
285,2,MI,SRH,11,82,1,178,184,32
285,2,MI,SRH,12,95,3,178,184,36
285,2,MI,SRH,13,99,3,178,184,32
285,2,MI,SRH,14,100,4,178,184,27
285,2,MI,SRH,15,113,4,178,184,31
285,2,MI,SRH,16,117,4,178,184,22
285,2,MI,SRH,17,146,4,178,184,47
285,2,MI,SRH,18,167,4,178,184,67
285,2,MI,SRH,19,172,4,178,184,59
285,2,MI,SRH,20,184,4,178,184,67
286,2,DC,CSK,1,6,1,168,135,6
286,2,DC,CSK,2,12,1,168,135,12
286,2,DC,CSK,3,17,1,168,135,17
286,2,DC,CSK,4,28,1,168,135,28
286,2,DC,CSK,5,34,2,168,135,28
286,2,DC,CSK,6,49,2,168,135,37
286,2,DC,CSK,7,51,3,168,135,34
286,2,DC,CSK,8,56,4,168,135,28
286,2,DC,CSK,9,60,4,168,135,26
286,2,DC,CSK,10,65,5,168,135,16
286,2,DC,CSK,11,73,5,168,135,22
286,2,DC,CSK,12,83,5,168,135,27
286,2,DC,CSK,13,90,5,168,135,30
286,2,DC,CSK,14,97,5,168,135,32
286,2,DC,CSK,15,103,6,168,135,30
286,2,DC,CSK,16,110,6,168,135,27
286,2,DC,CSK,17,122,7,168,135,32
286,2,DC,CSK,18,125,9,168,135,28
286,2,DC,CSK,19,130,9,168,135,27
286,2,DC,CSK,20,135,9,168,135,25
287,2,RR,MI,1,5,1,166,152,5
287,2,RR,MI,2,11,1,166,152,11
287,2,RR,MI,3,18,1,166,152,18
287,2,RR,MI,4,22,2,166,152,22
287,2,RR,MI,5,27,3,166,152,22
287,2,RR,MI,6,29,4,166,152,18
287,2,RR,MI,7,32,4,166,152,14
287,2,RR,MI,8,47,4,166,152,25
287,2,RR,MI,9,58,4,166,152,31
287,2,RR,MI,10,60,5,166,152,31
287,2,RR,MI,11,69,5,166,152,37
287,2,RR,MI,12,82,5,166,152,35
287,2,RR,MI,13,92,6,166,152,34
287,2,RR,MI,14,98,6,166,152,38
287,2,RR,MI,15,106,6,166,152,37
287,2,RR,MI,16,122,6,166,152,40
287,2,RR,MI,17,129,6,166,152,37
287,2,RR,MI,18,134,6,166,152,36
287,2,RR,MI,19,144,6,166,152,38
287,2,RR,MI,20,152,7,166,152,30
288,2,KXIP,RCB,1,6,0,190,194,6
288,2,KXIP,RCB,2,12,0,190,194,12
288,2,KXIP,RCB,3,13,1,190,194,13
288,2,KXIP,RCB,4,21,1,190,194,21
288,2,KXIP,RCB,5,31,2,190,194,25
288,2,KXIP,RCB,6,41,2,190,194,29
288,2,KXIP,RCB,7,45,2,190,194,32
288,2,KXIP,RCB,8,52,3,190,194,31
288,2,KXIP,RCB,9,58,3,190,194,27
288,2,KXIP,RCB,10,68,4,190,194,27
288,2,KXIP,RCB,11,79,4,190,194,34
288,2,KXIP,RCB,12,90,4,190,194,38
288,2,KXIP,RCB,13,95,4,190,194,37
288,2,KXIP,RCB,14,112,4,190,194,44
288,2,KXIP,RCB,15,138,4,190,194,59
288,2,KXIP,RCB,16,154,4,190,194,64
288,2,KXIP,RCB,17,172,4,190,194,77
288,2,KXIP,RCB,18,194,4,190,194,82
289,2,RR,SRH,1,3,0,136,113,3
289,2,RR,SRH,2,14,0,136,113,14
289,2,RR,SRH,3,16,0,136,113,16
289,2,RR,SRH,4,17,0,136,113,17
289,2,RR,SRH,5,30,0,136,113,27
289,2,RR,SRH,6,33,0,136,113,19
289,2,RR,SRH,7,37,0,136,113,21
289,2,RR,SRH,8,39,1,136,113,22
289,2,RR,SRH,9,42,2,136,113,12
289,2,RR,SRH,10,44,2,136,113,11
289,2,RR,SRH,11,49,2,136,113,12
289,2,RR,SRH,12,51,3,136,113,12
289,2,RR,SRH,13,59,3,136,113,17
289,2,RR,SRH,14,65,5,136,113,21
289,2,RR,SRH,15,73,5,136,113,24
289,2,RR,SRH,16,75,6,136,113,24
289,2,RR,SRH,17,85,7,136,113,26
289,2,RR,SRH,18,88,8,136,113,23
289,2,RR,SRH,19,102,8,136,113,29
289,2,RR,SRH,20,113,9,136,113,38
290,2,MI,KXIP,1,2,1,183,133,2
290,2,MI,KXIP,2,13,1,183,133,13
290,2,MI,KXIP,3,18,1,183,133,18
290,2,MI,KXIP,4,27,2,183,133,27
290,2,MI,KXIP,5,37,2,183,133,35
290,2,MI,KXIP,6,51,2,183,133,38
290,2,MI,KXIP,7,56,2,183,133,38
290,2,MI,KXIP,8,59,2,183,133,32
290,2,MI,KXIP,9,62,3,183,133,25
290,2,MI,KXIP,10,69,4,183,133,18
290,2,MI,KXIP,11,76,4,183,133,20
290,2,MI,KXIP,12,78,5,183,133,19
290,2,MI,KXIP,13,83,5,183,133,21
290,2,MI,KXIP,14,91,5,183,133,22
290,2,MI,KXIP,15,107,5,183,133,31
290,2,MI,KXIP,16,117,6,183,133,39
290,2,MI,KXIP,17,120,7,183,133,37
290,2,MI,KXIP,18,130,7,183,133,39
290,2,MI,KXIP,19,133,8,183,133,26
290,2,MI,KXIP,20,133,9,183,133,16
291,2,CSK,RCB,1,8,0,106,82,8
291,2,CSK,RCB,2,11,2,106,82,11
291,2,CSK,RCB,3,19,2,106,82,19
291,2,CSK,RCB,4,29,3,106,82,29
291,2,CSK,RCB,5,37,3,106,82,29
291,2,CSK,RCB,6,56,3,106,82,45
